4.705979083032672539e-01,4.756582557803699096e-01,4.762235115439680810e-01,4.817171862734261900e-01,4.804233542084070385e-01,4.725785399854622315e-01,4.783690247377596072e-01,4.738539750024822195e-01,4.806229765067142057e-01,4.776742271410261975e-01
2.048832505261324599e-01,2.056662517930341605e-01,2.018830116124050444e-01,2.024006903534803503e-01,2.036583962558535521e-01,2.057233515652556743e-01,2.041559682138205656e-01,2.065620072492063974e-01,2.038435913720868797e-01,2.018142052552266141e-01
1.455741324279345994e-01,1.423736387018113003e-01,1.400609025247558925e-01,1.407532834777556474e-01,1.439687697819510559e-01,1.434731871031612593e-01,1.416668025009066301e-01,1.448957526360115655e-01,1.399903111623442553e-01,1.414571197611022291e-01
2.676176847153009519e-01,2.685517817567775190e-01,2.709875979432939674e-01,2.696111878361309722e-01,2.725107759140977248e-01,2.686765857793261825e-01,2.669515135968118513e-01,2.780342700087725105e-01,2.732949983028757357e-01,2.715222472174313451e-01
3.470129825060209727e-01,3.422032955202566340e-01,3.446088681214246052e-01,3.488556921970031310e-01,3.410273558712960118e-01,3.391066087396004125e-01,3.387236193767863557e-01,3.453655237634877806e-01,3.413848256189773722e-01,3.443434495952382157e-01
7.287041393572076808e-01,7.279770021627147703e-01,7.303555505840422235e-01,7.269459274587961595e-01,7.288832179229856045e-01,7.280535108041650272e-01,7.278302604645178198e-01,7.233201584626360869e-01,7.216858215295652856e-01,7.281841524873094995e-01
3.118541585910959979e-01,3.112061049245565814e-01,3.088799898141098010e-01,3.096881597459104074e-01,3.137882286319434444e-01,3.107119770604144238e-01,3.136064091196967829e-01,3.155909459444137255e-01,3.109169326029203595e-01,3.131481794387848128e-01
1.337380052864975966e+00,1.341292462916004569e+00,1.339791480636726817e+00,1.333073284765365241e+00,1.349119390218693093e+00,1.344749173049309965e+00,1.334979528724233644e+00,1.331423426501747942e+00,1.336683055981611190e+00,1.341913434587635123e+00
3.492077750411008621e-03,3.575453482330008537e-03,3.915298438039452149e-03,3.659970410612888980e-03,3.465328720126872788e-03,3.635321091275471941e-03,3.807224939792450569e-03,4.022789558620165455e-03,3.900605540518016761e-03,3.178344959480714112e-03
9.291426385223496842e-01,9.187883417601933056e-01,9.223738720433755089e-01,9.212710321174736317e-01,9.432733652988335438e-01,9.294680511427658720e-01,9.283198495509391579e-01,9.394289088049511127e-01,9.309534014355419496e-01,9.206238363066900909e-01
1.388448752433163111e-02,1.487741897752458547e-02,1.420724714039659463e-02,1.450431455251523921e-02,1.450189494675393868e-02,1.457746732431929905e-02,1.394812261474756045e-02,1.543835142980623000e-02,1.374847066215891325e-02,1.380499509555024873e-02
1.933061155577181778e-01,1.852767410342546217e-01,1.979526734590777992e-01,1.841249057797285371e-01,1.881832212252837755e-01,1.840004557864799439e-01,1.865041157288125362e-01,1.861647014286687274e-01,1.947909473962588234e-01,1.840693134302765210e-01
4.849919795014226431e-02,4.647024100439574312e-02,4.705545892717533096e-02,4.615609512330456909e-02,4.595816826051301457e-02,4.674368027589246438e-02,4.576946666898343979e-02,4.593454035309306460e-02,4.501255035273150906e-02,4.678025862792665329e-02
2.412935857886270019e-01,2.382639783476955264e-01,2.399988210382918152e-01,2.383838199446489114e-01,2.395632613306285796e-01,2.412121982998030878e-01,2.418246451794228147e-01,2.415103385165460192e-01,2.425109877654230695e-01,2.400447382689196996e-01
9.506771476754877562e-03,1.038800810460149132e-02,9.591936972389452504e-03,9.197939949763932893e-03,9.157986307299473966e-03,8.415026739927741403e-03,9.239281072195485930e-03,1.096135965771559244e-02,9.688434063185471720e-03,9.352463105495921122e-03
4.848866325672260395e-06,1.030685702767354410e-06,1.857022141756579743e-05,2.836932662157059391e-06,7.772441162401104334e-07,1.283828609421300690e-05,2.818906853956087169e-06,1.626754733953935202e-05,1.181934013702373373e-05,8.600605074006256883e-06
1.276408833358893269e-01,1.322102397688190711e-01,1.290740659947778313e-01,1.270449392024644020e-01,1.308135514490846030e-01,1.268600313334351526e-01,1.321403847631857642e-01,1.295086672886015255e-01,1.280105804458654684e-01,1.297914034279061268e-01
1.219445171346994761e-01,1.203381605190124576e-01,1.270547102578600263e-01,1.221432071919437840e-01,1.231641045912878901e-01,1.225026881841574655e-01,1.206907304070459069e-01,1.195541649771433429e-01,1.258543253756337910e-01,1.194128785701528417e-01
5.631836532550064250e-02,5.573156264319338582e-02,5.701369791156077338e-02,5.681686838092025321e-02,5.563575320323647239e-02,5.579361261914720510e-02,5.637348636135407903e-02,5.597889477559158528e-02,5.632044487352026729e-02,5.644378132532643089e-02
8.485649436627488995e-03,8.603442904038652306e-03,8.329670723660644385e-03,8.201302587645193515e-03,8.611640040886487171e-03,8.653139182100840279e-03,7.908700403258236977e-03,8.006963510448999663e-03,8.601703564102718136e-03,8.342920993114347900e-03
3.066144453706939194e-02,3.103751222389861814e-02,3.152594520380443133e-02,3.089583363426566531e-02,3.151365083977046566e-02,3.112189790500803285e-02,3.085435561249228603e-02,3.025429670743654681e-02,3.162465120362042970e-02,3.135636029922211909e-02
1.294004706894461343e+00,1.290332134230729233e+00,1.289198946862955664e+00,1.288696822902750450e+00,1.291479838116699641e+00,1.286982139885531451e+00,1.292611389153973223e+00,1.293890077748437450e+00,1.294593201744902222e+00,1.294004170783093155e+00
9.647951098012099618e-04,1.426904220858631186e-03,1.258825059834147060e-03,1.133084025658552887e-03,1.257656028501316550e-03,1.146324257331578353e-03,1.233571919765749821e-03,1.131575267013274020e-03,1.123537342052400266e-03,1.087622981157207892e-03
2.534728541279332101e-03,2.372286704005939408e-03,2.801193813738550066e-03,2.743420607615237525e-03,2.971008807923042078e-03,2.571914465369006583e-03,2.800187969707380788e-03,2.241274200349887852e-03,3.010844140587931421e-03,3.038578270527541453e-03
1.939618813698483213e-01,1.958843341169016761e-01,1.941304649621189982e-01,1.919472569185765032e-01,1.891622585319910066e-01,1.918853423682676251e-01,1.913926274355552126e-01,1.915965886146685504e-01,1.894126874316599263e-01,1.918731928543039034e-01
2.660038177632161049e-02,2.631297043734215704e-02,2.675572385674421585e-02,2.683798092292576445e-02,2.552711027915452804e-02,2.629194282834886043e-02,2.611937178169287249e-02,2.611336913870762610e-02,2.674829657417438639e-02,2.666184323294413377e-02
1.959807810694150498e-01,1.979084732272004266e-01,1.980544715272926637e-01,1.975899855893362145e-01,1.971828740260727908e-01,1.986677266312233681e-01,1.964246789558748985e-01,2.001442455466424797e-01,1.999920167048687691e-01,1.986305181901686645e-01
1.433295371025897387e-02,1.531414544691972641e-02,1.417445060539976841e-02,1.467559469380892191e-02,1.381312812760518947e-02,1.481552211619939323e-02,1.464463869973971558e-02,1.438461583322899438e-02,1.430371117323747665e-02,1.517704484867845455e-02
8.327061119798709332e-03,8.156525067928674377e-03,8.246906809842123945e-03,7.623500215857733665e-03,8.011105850340784901e-03,8.576333377656144424e-03,8.021257356698311899e-03,8.475927244067970115e-03,7.808257607519147707e-03,8.575391513299456675e-03
2.198182928740666231e-02,2.208753932211388743e-02,2.216809982126474385e-02,2.355796160980054219e-02,2.234633488317915376e-02,2.277696199203628480e-02,2.073722750202603576e-02,2.345111921923431070e-02,2.168728179585800719e-02,2.273125830566297828e-02
1.653230342573879519e-01,1.570057403522110706e-01,1.625692556440628267e-01,1.619098245975096884e-01,1.622339809679017864e-01,1.621808405132541819e-01,1.571517001021303095e-01,1.574337910636898763e-01,1.651438506794009886e-01,1.564196138716043849e-01
4.370807832990430963e-01,4.336120424592668221e-01,4.441560556410877325e-01,4.465332675089379588e-01,4.416055744720229215e-01,4.449934465419707053e-01,4.411927114860094701e-01,4.460013077064388654e-01,4.324594181717751895e-01,4.397847526331228885e-01
5.693655857538326703e-01,5.681381525662041465e-01,5.730802997815102051e-01,5.657522923412358073e-01,5.663790678227639264e-01,5.697880766720215817e-01,5.668647531151049801e-01,5.720855600557299692e-01,5.663786217928828970e-01,5.709816098050232158e-01
2.313006404073347441e-02,2.571788394665710728e-02,2.432413623329029648e-02,2.486276981370974526e-02,2.504977393325471743e-02,2.367925539086401451e-02,2.339809979003989321e-02,2.462015688027904131e-02,2.478869294168368695e-02,2.478100448695659888e-02
5.876774108142368948e-04,5.406349506901560621e-04,5.913994203034235149e-04,7.509487581035218873e-04,7.035037987849478711e-04,6.340154307520020271e-04,6.626649321297428414e-04,6.264048120240655031e-04,5.821516291030419486e-04,6.688325612195614471e-04
1.245552628614248203e+00,1.245774005434984844e+00,1.243528834539925354e+00,1.249463713546144383e+00,1.240495027515254645e+00,1.242011988377719645e+00,1.246791480775821581e+00,1.255826350989444062e+00,1.249188203883311976e+00,1.247052098589779501e+00
1.227506522459710148e+00,1.225244313589439971e+00,1.228505024881453078e+00,1.221477565581241986e+00,1.222666392875964680e+00,1.229219626132054266e+00,1.224711448554561155e+00,1.224778427101517853e+00,1.227027994887678553e+00,1.227381184033104367e+00
3.725817942488855727e-02,3.619886968506205033e-02,3.712670476846056250e-02,3.682362476841137544e-02,3.460969241522456746e-02,3.692389163035060540e-02,3.693783490820542331e-02,3.643078665768388624e-02,3.710708291135948744e-02,3.598820127173540245e-02
1.331021641116838072e+00,1.320449870395232983e+00,1.323433104166630070e+00,1.330917664742073514e+00,1.330146081577118222e+00,1.331370153332432915e+00,1.325697772787822748e+00,1.332457981667066305e+00,1.330271264125510777e+00,1.330248822200642334e+00
1.334643373249831733e+00,1.350309234854011109e+00,1.342895404581435415e+00,1.335253728906511617e+00,1.350201572060936384e+00,1.349598172817357833e+00,1.347766587863191923e+00,1.350152346984712981e+00,1.350173844746983320e+00,1.365803838675308413e+00
1.127785852206640183e+00,1.139015186358347753e+00,1.132920501507067135e+00,1.138313007396379639e+00,1.146563842700201841e+00,1.125714344290674296e+00,1.124791741264123512e+00,1.124581587912735214e+00,1.138571718193325699e+00,1.138024596243560893e+00
1.494708704526805272e-02,1.490718082002979658e-02,1.453675995128672627e-02,1.552001631001177252e-02,1.489550866556680481e-02,1.573543673965947451e-02,1.427495341566249222e-02,1.454939133320461500e-02,1.492440147678934619e-02,1.342808801082675391e-02
1.402277409167834114e-03,1.202957220558788839e-03,1.273663255516864360e-03,1.409632570231500112e-03,1.240625944163631150e-03,1.289767639955211476e-03,1.272253166908031115e-03,1.273469267264493686e-03,1.287083084239446212e-03,1.256991318292533227e-03
3.085347457534663024e-02,2.934494877341273580e-02,2.798621574583722016e-02,2.900442151953700615e-02,3.108323108058612394e-02,2.976103334759249569e-02,2.977605806809762931e-02,2.991159596324197839e-02,2.975190938157645099e-02,3.065078943217790231e-02
9.277088729485810648e-02,9.285298022675961271e-02,9.149648206148874863e-02,9.255040449228878197e-02,9.256154849780888483e-02,9.197124008941053031e-02,9.142574891877783272e-02,9.250370800388155179e-02,9.263371748567424124e-02,9.280644835224240163e-02
6.621064451349614743e-02,6.697795492573478671e-02,6.748524014765165668e-02,6.457654643759186408e-02,6.683622597343939764e-02,6.844262601716322170e-02,6.447668345409231228e-02,6.654804601039750189e-02,6.629099256989599842e-02,6.687913171541630397e-02
2.601366778714443995e-01,2.630480771858829669e-01,2.608487270199008612e-01,2.600387075738157527e-01,2.617763832594962037e-01,2.619046330470101158e-01,2.597121467053401522e-01,2.615209704359178211e-01,2.612119910957653723e-01,2.589516819279882864e-01
7.897623124568803332e-02,7.677741396335399648e-02,7.560294224941456476e-02,7.655456350766273732e-02,7.751026534865762541e-02,7.669398580581844593e-02,7.871035915443076736e-02,8.121902404389789998e-02,7.765352821405925587e-02,7.834738226657912696e-02
2.229445185261301943e-04,3.503050673838724359e-04,2.846523236931440505e-04,2.622089135903505003e-04,2.445123788523883776e-04,2.745111897800368611e-04,3.300638711756175535e-04,3.077756732779403847e-04,3.523576956930259477e-04,1.895265042076782144e-04
1.578481668102307278e-01,1.591945016433077009e-01,1.586966936897024616e-01,1.582832582727364268e-01,1.610151760584689618e-01,1.587435908360952941e-01,1.567922300003624370e-01,1.594844450077422537e-01,1.585042365508111395e-01,1.613613919497307314e-01
8.362690743741632571e-02,8.359794036416128005e-02,8.468475345165900336e-02,8.388162798787929253e-02,8.337928121411217197e-02,8.321405921490708513e-02,8.330918731153390266e-02,8.344217301957890243e-02,8.324386831627322847e-02,8.272603378132181717e-02
4.053021761170093329e-02,3.959266165215784283e-02,3.872993255633994797e-02,3.824150181635368323e-02,3.846166470323869602e-02,4.030894926006789447e-02,3.697155239226992962e-02,3.823536951867013284e-02,3.857802007605339728e-02,3.824050979234535491e-02
6.148827982313426893e-02,6.067662312770090438e-02,6.082264657914273481e-02,6.128698000961379372e-02,5.959866848562948849e-02,5.803501926572535163e-02,6.106874657825421548e-02,6.187138800146542439e-02,6.198074866515086018e-02,6.076784759707105910e-02
5.905221809658131038e-01,5.898164290658967079e-01,5.933232372442663882e-01,5.924000974042148426e-01,5.936661614805220921e-01,5.904920962050687061e-01,5.926644371360649810e-01,5.911828270844349253e-01,5.931084155041486117e-01,5.934969715069849938e-01
1.015289428133223050e-03,1.054165450921440081e-03,1.044991631026095415e-03,1.053079626824909637e-03,9.361745022996017726e-04,9.759443022902393548e-04,1.129648331156985104e-03,1.136523911371838851e-03,9.295112443390727902e-04,1.026362157241383606e-03
4.987861846582735672e-04,4.541868927522510089e-04,4.961355240517871870e-04,5.827905209669411585e-04,6.114440157812130834e-04,5.376653344110990688e-04,5.369118696908006545e-04,4.478166762408283862e-04,6.813367611444861400e-04,5.384765830585416324e-04
1.388684214453393857e-02,1.297041774647769881e-02,1.402776875731851294e-02,1.487854419235921065e-02,1.424524254801614806e-02,1.363331756162762531e-02,1.543116025803717428e-02,1.520397513638677492e-02,1.365165619859702410e-02,1.364638472399715662e-02
1.812512521941084809e-01,1.871053511103674127e-01,1.797841518040740882e-01,1.882907589923459024e-01,1.867337343322017507e-01,1.809334358023913514e-01,1.840245621406000898e-01,1.848216920276219422e-01,1.831060920958762772e-01,1.788852048830977259e-01
4.560215453425965348e-01,4.545597668611301989e-01,4.545829728519479307e-01,4.555307201073998113e-01,4.558581182209004989e-01,4.594304980759978951e-01,4.568759459923097954e-01,4.570849940395115274e-01,4.649068229598706803e-01,4.540732428168184343e-01
9.852812060459172679e-04,9.450401546586482656e-04,9.617116474562610986e-04,1.097075348206458766e-03,1.002875659368356433e-03,9.641174474208388887e-04,8.026915477759788897e-04,9.997157935103088717e-04,8.500568114222857748e-04,9.936860234196333384e-04
3.330965544218285612e-01,3.277254353991637670e-01,3.285938677598871926e-01,3.298058171975016273e-01,3.321954142336348004e-01,3.291541007913400541e-01,3.227375692379265693e-01,3.267367310291509064e-01,3.269082843912241021e-01,3.311511528703162122e-01
0.000000000000000000e+00,1.259083815807156109e-05,0.000000000000000000e+00,5.514101641517995151e-06,4.822941510937158985e-06,1.534945545017846405e-06,1.562311183715642414e-05,1.126482914147543775e-05,3.018842125665315612e-06,5.431626092601290059e-06
1.009002784600161684e+00,1.016794789219651163e+00,1.009419074548938422e+00,1.013091518890572695e+00,1.011414708643268101e+00,1.008189420874515685e+00,1.012340526030946819e+00,1.005720315580082680e+00,1.003501610757035145e+00,1.010442867884407736e+00
8.754121270680796929e-01,8.806941537331348657e-01,8.639265955206905101e-01,8.736929801445381116e-01,8.767497406544064731e-01,8.697021717911520566e-01,8.761062657929473696e-01,8.683865864189949102e-01,8.605467223631618756e-01,8.740587288536748600e-01
6.091670892033032580e-02,6.246550478660046340e-02,6.127041058720351929e-02,6.001787214406196364e-02,5.946628963310476162e-02,6.104013547063225076e-02,6.023219740406036971e-02,6.341789909506546918e-02,6.100594697182677717e-02,6.024895493871761792e-02
6.045792703469748258e-02,5.958751903011771933e-02,6.109772999925017212e-02,5.903963616180851748e-02,5.975378978147793257e-02,5.924382697030856210e-02,6.051768806316654148e-02,5.974390940296084307e-02,5.955008213645374832e-02,5.863308659259876265e-02
1.114814452309283909e-04,1.419236875903007395e-04,9.797444797717687304e-05,1.249757169164899206e-04,9.651281512825445898e-05,9.856944482398171021e-05,1.177402311922616859e-04,1.465289054892318979e-04,1.241429301256827375e-04,1.047398276393798287e-04
7.877383239383231039e-01,7.904645093234713427e-01,7.985251820283147950e-01,7.898921111896589631e-01,7.908558046408207254e-01,7.856254880077886416e-01,7.913476074793371895e-01,7.936407428691610866e-01,7.946166860914614105e-01,7.839018233113638212e-01
5.915762053355728067e-05,7.474353875495342279e-05,4.813697646721057106e-05,4.921869604172432727e-05,9.855069892440426998e-05,6.203167526921351432e-05,8.043315561369122457e-05,3.904547414166090685e-05,5.348240674387232129e-05,7.644014952677565227e-05
4.910111037571781023e-01,4.869401097438189052e-01,4.862124316692634229e-01,4.918487382265512853e-01,4.947808302925250090e-01,4.983563592118797625e-01,4.838526737143816203e-01,4.935545074739899896e-01,4.946423407857989396e-01,4.832616386100968553e-01
1.034597251154435321e-01,1.073787075592022022e-01,1.021190696977270218e-01,1.066420564400878679e-01,1.075572309711606139e-01,1.043660351123471136e-01,1.035088874461374403e-01,1.031114906974609779e-01,1.059893457637741399e-01,1.021681727405331502e-01
1.607137791520293624e-01,1.608784156449144243e-01,1.611532910359091408e-01,1.607059099629568333e-01,1.650942571364191480e-01,1.606735287109528065e-01,1.583804984431250173e-01,1.602482417194735498e-01,1.623339361968565986e-01,1.606812518773834686e-01
2.296445045862067491e-01,2.302330904091450248e-01,2.272907549028909957e-01,2.301781928294087676e-01,2.276563399244042885e-01,2.262290137805336721e-01,2.245751477087147285e-01,2.278557478900049837e-01,2.264096150778671657e-01,2.254940799421567277e-01
6.303764095667642453e-02,6.170045852829890431e-02,6.173554412817005427e-02,6.027083681975999030e-02,6.174877198561006669e-02,6.389881838675663672e-02,6.276813340992246082e-02,6.280617027533226537e-02,6.091275229963191012e-02,6.494931405945021663e-02
5.636419558836883725e-01,5.690817818204841894e-01,5.667981115180773521e-01,5.677986952764884077e-01,5.685470548745646946e-01,5.672767500642242888e-01,5.650367122783996887e-01,5.657136057450824485e-01,5.645884727629119082e-01,5.677038728820432700e-01
2.781907337739882372e-02,2.954938796869445092e-02,3.030547442168036662e-02,2.646519236134181954e-02,2.665303335901882814e-02,2.968912522820806726e-02,2.620934430020725042e-02,2.847008626544817247e-02,2.812459681200938852e-02,2.814915146893271977e-02
3.603971361188392231e-01,3.597566885987241725e-01,3.612663445944311325e-01,3.607626825029858764e-01,3.586887091269095329e-01,3.613530821730357445e-01,3.590047595204727271e-01,3.604620729868534545e-01,3.604172313888207024e-01,3.616151778806644956e-01
1.089840436081367943e-04,1.313034982465986419e-04,1.298476226612460690e-04,1.532326720815211589e-04,1.412343473350309456e-04,1.718400113765155960e-04,1.522070484929560037e-04,1.498495183457958051e-04,1.675929549661060204e-04,1.707505658762203157e-04
1.053576460562364231e-04,1.571573287551590278e-04,1.403212636282289479e-04,1.336355562692779315e-04,1.492834063989086936e-04,1.752475054957535838e-04,1.494564448199736477e-04,1.115916590985453093e-04,9.471401355386214929e-05,1.665347328956113073e-04
1.131346891886934360e-02,1.178126498328876427e-02,1.212186008595240137e-02,1.159922147419856740e-02,1.141591616550226632e-02,1.155126180107812588e-02,1.162254812486479202e-02,1.239764363248097197e-02,1.091475431993037433e-02,1.150781993027076046e-02
2.798231928510039324e-02,2.537702854666725599e-02,2.703103543475011625e-02,2.746341745376693760e-02,2.709989202221454313e-02,2.733542747291845335e-02,2.700146343990195499e-02,2.901523685630567548e-02,2.590205784720778573e-02,2.726322064488249236e-02
4.568720839785716525e-01,4.543687661797577992e-01,4.600581858851491845e-01,4.607787445843361529e-01,4.559748770547017438e-01,4.577724852037931003e-01,4.583756523402784944e-01,4.502305733657332443e-01,4.556816682820568065e-01,4.522926714918222846e-01
2.474096271240088518e-01,2.469933821672058993e-01,2.425975929523647712e-01,2.415740991486645117e-01,2.429716624107958467e-01,2.425530927262640746e-01,2.407365293202369250e-01,2.408780228685819258e-01,2.458041782138095654e-01,2.418496541561181434e-01
